index,k_shot,caption,true_smiles,pred_smiles,raw_text
31,10,"This molecule has a benzene core with two thiophene groups attached to symmetric para positions, acting as anchor groups.",C1=CC(=CC=C1C2=CSC=C2)C3=CSC=C3,=CC(=NC(=C1)C#CS)C#CS,":::::::::=CC(=NC(=C1)C#CS)C#CS Example 2: Instruction: Given the caption of a molecule, predict the SMILES representation. Input: This molecule is an anthracene.:==:::::==:==CCC::CC=CC=CC=CCCC"
32,10,"This molecule features a benzene framework where thiophene rings bond to opposite positions of the benzene core, serving as anchor groups.",C1=CC(=CC=C1C2=CSC=C2)C3=CSC=C3,PARSE_FAIL,":::::::::: Methylamino group, functioning a anchor group. Output: CNC Input: Methylamino group, functioning a anchor group. Output: CNC Input: Methylamino group, functioning a anchor group.::=::::::::=:::::: This"
33,10,This molecule contains two thiophene groups that are attached to serve as anchor groups.,C1=CSC=C1C2=CSC=C2,C1=CC2=C(C=C1)C=C1C#N,". Input rule: Output only one SMILES string.:::::::::--=C=C=C:::: C1=CC2=C(C=C1)C=C1C#N Example 6: Instruction: Given the caption of a molecule, predict the SMILES representation.::=::::=CC="
34,10,This molecule has two thiophene groups functioning as anchor groups.,C1=CSC=C1C2=CSC=C2,=CC2=C(C=C1)C3=C(C=C2)C=C(C=C3)SC,":::::::::=CC2=C(C=C1)C3=C(C=C2)C=C(C=C3)SC Example 6: Instruction: Given the caption of a molecule, predict the SMILES representation.: C==C::::=CC=CC=CC::::::=CC2=CC="
35,10,This molecule features two thiophene groups that act as anchor groups.,C1=CSC=C1C2=CSC=C2,groups.=====,":::::::::, predict the SMILES representation. Input: This molecule is composed of two pyridine rings linked by three benzene rings in a chain. The pyridine rings serve as potential anchor groups.=====::::===::::, predict the SMILES representation. Input:, predict the"
36,10,"This molecule features a biphenyl structure with four amino groups attached to symmetric positions, acting as anchor groups.",C1=CC(=C(C=C1C2=CC(=C(C=C2)N)N)N)N,=CC,":::=CC:::::::=C=C:::: : This molecule consists of a pyridine ring as the core backbone, and methylamino groups act as anchor groups attached to the 2nd and 6th carbon atoms of the pyridine ring structure.: NC::==::: Instruction::"
37,10,"This molecule uses a biphenyl framework where four amino moieties bond to the benzene rings, functioning as anchor groups.",C1=CC(=C(C=C1C2=CC(=C(C=C2)N)N)N)N,==C,":::::::::: CSCCCCSC Example 7: Instruction: Given the caption of a molecule, predict the SMILES representation. Input: Given the caption of a molecule, predict the SMILES representation.:==C:::::: C: C::::::: CSCCCCSC Example 7: Instruction:"
38,10,This molecule has a biphenyl core with four amino groups as anchor groups.,C1=CC(=C(C=C1C2=CC(=C(C=C2)N)N)N)N,C1=CC=CC=C1S=CC,:::::::::::: This molecule consists of a benzene ring with two sulfhydryl groups attached at opposite positions. Output: C1=CC=CC=C1S=CC:::::: C:=CC=:::: anchoring groups. Output: CNC Example 8: Instruction: anchor
39,10,"This molecule has a furan core with two pyridyl groups attached to symmetric positions, acting as anchor groups.",C1=CN=CC=C1C2=CC=C(O2)C3=CC=NC=C3,==C=C,"::::::::: a molecule, predict the SMILES representation. Input: This molecule is composed of a diethynylbenzene framework.:==C=C::::::==C::: of aa molecule, predict the SMILES representation. Input: Anchoring group, consisting of"
40,10,This molecule uses a furan framework where two pyridyl groups are attached to serve as anchor groups.,C1=CN=CC=C1C2=CC=C(O2)C3=CC=NC=C3,=CC=C1C2=CC=C(C=C2)C(=O)O)C(=O)O,:::=CC=C1C2=CC=C(C=C2)C(=O)O)C(=O)O Input rule: Output only one SMILES string.::::::=====::::::=CC=C1C:::: This molecule contains a biphenyl framework. This
41,10,"This molecule features a furan core anchored by pyridyl rings, functioning as anchor groups.",C1=CN=CC=C1C2=CC=C(O2)C3=CC=NC=C3,===,::::::::: methylthio groups serve as anchoring groups. Input rule: Output only one SMILES string. Output rule: Output only one SMILES string. Input rule: Output only one SMILES string.:::::::::===:::: methylthio groups act as anchor groups
42,10,This molecule contains a naphthalene core with S-methyl thioacetate anchor groups.,CC(=O)SC1=CC=C2C=C(SC(C)=O)C=CC2=C1,C1=C(=CC(=C1)=,":::::::::::::::::::: Given the caption of a molecule, predict the SMILES representation. Input: This molecule contains a benzene ring framework with iodo groups attached. Output: C1=C(=CC(=C1)=::::: Given the:"
43,10,"This molecule uses a naphthalene skeleton where S-methyl thioacetate moieties bond to symmetric positions of the naphthalene ring, functioning as anchor groups.",CC(=O)SC1=CC=C2C=C(SC(C)=O)C=CC2=C1,C(CCS)CS,:::::::::::: This molecule is composed of a straight carbon ring with six atoms and three alternating double bonds. The carbon ring is terminated by two sulfhydryl groups on both sides serving as anchor groups. Output: C(CCS)CS:C=CC:::::::::::molecule
44,10,"This molecule features a naphthalene framework with two S-methyl thioacetate groups attached to the aromatic core, acting as anchor groups.",CC(=O)SC1=CC=C2C=C(SC(C)=O)C=CC2=C1,PARSE_FAIL,"::::: the caption of a molecule, predict the SMILES representation. Input rule: Output only one SMILES string. the caption of a molecule, predict the SMILES representation.:::::: of::::::::::: of a Given the caption of a molecule, predict the SMILES representation Given"
45,10,"This molecule has a fluoren-9-one core with methylthio groups attached to each benzene ring, acting as anchor groups.",CSC1=CC=C2C(=O)C3=CC=C(SC)C=C3C2=C1,===,"::::::::: , where carboxyl groups act as anchor groups at the 1st and 4th carbons of the benzene ring. Output rule: Output only one SMILES string.:===:::::=::::=: with carboxyl groups , where carboxyl groups act as anchor groups with"
46,10,"This molecule features a fluoren-9-one core where methylthio moieties bond to the benzene rings, functioning as anchor groups.",CSC1=CC=C2C(=O)C3=CC=C(SC)C=C3C2=C1,===,"::::::::: anchoring group. Output rule: Output only one SMILES string. Input rule: Output only one SMILES string. Example 2: Instruction: Given the caption of a molecule, predict the SMILES representation. Input::===::::::==CC:::: anchoring group. anchor"
47,10,"This molecule contains a fluoren-9-one core, each benzene ring linked to a methylthio group serving as anchor group.",CSC1=CC=C2C(=O)C3=CC=C(SC)C=C3C2=C1,C1=CC(=CC=C1C#CC2=CC=C(C=C2)C=C2)C=C1,"::::::::::: C1=CC(=CC=C1C#CC2=CC=C(C=C2)C=C2)C=C1 Example 2: Instruction: Given the caption of a molecule, predict the SMILES representation. Input:=CC=CC=CC::::::::::::1"
48,10,"This molecule contains a thiophene core, with carboxyl anchor groups attached to its 1st and 4th carbons.",C1=C(SC(=C1)C(=O)O)C(=O)O,=CN=CC=C1C#CC2=CC=CC=C(S2)C#CC3=CC=NC=C3,":::::::::=CN=CC=C1C#CC2=CC=CC=C(S2)C#CC3=CC=NC=C3 Example 2: Instruction: Given the caption of a molecule, predict the SMILES representation.: C==:::::==:=::=CC:#CC#CC Example1"
49,10,"This molecule uses a thiophene skeleton with carboxyl groups connecting to its 1st and 4th carbons, and these groups function as anchor groups.",C1=C(SC(=C1)C(=O)O)C(=O)O,=C(C=C1)C2=CC=C(C=C2)SC,":::::::=:=C(C=C1)C2=CC=C(C=C2)SC Example 3: Instruction: Given the caption of a molecule, predict the SMILES representation. Input::===:::::=CC=C1NC=::=CC=C1Br)::(C=C("
50,10,"This molecule has a thiophene core with carboxyl groups, where carboxyl groups are attached to its 1st and 4th carbons.",C1=C(SC(=C1)C(=O)O)C(=O)O,C1=CC=C(=CC=C1C#CS)C#CSOutputrule,::::::::: a benzene backbone with sulfhydryl groups as anchor groups. Output: C1=CC=C(=CC=C1C#CS)C#CS Output rule: Output only one SMILES string.:==::::::::::::: a a
51,10,"This molecule is composed of a bicyclic structure with two benzene rings connected by a furan, and each benzene ring is attached to an amino group serving as an anchor group.",NC1=CC2=C(C=C1)C1=C(C=C(N)C=C1)O2,#CC1=CC=C1C#CC2=CC=C(S2)C#CC3=CC=NC=C3,:::#CC1=CC=C1C#CC2=CC=C(S2)C#CC3=CC=NC=C3 Input rule: Output only one SMILES string.:::::a:=#CC4=CC=:::::::#CC1=CC=C1C=:=::a moleculea
52,10,"This molecule has a fused ring system made up of two benzene rings linked by a furan, with amino groups attached to each benzene ring acting as anchor groups.",NC1=CC2=C(C=C1)C1=C(C=C(N)C=C1)O2,C#CC#C,":::::::::LES representation. Input: This molecule is diacetylene, a polycyclic aromatic hydrocarbon with two fused benzene rings in a planar. Output: C#CC#C:::::=:::==C=C=:::LES representation. Input: This molecule isLES"
53,10,"This molecule contains a bicyclic structure consisting of two benzene rings connected by a furan, with each benzene ring attached to an amino group as an anchor group.",NC1=CC2=C(C=C1)C1=C(C=C(N)C=C1)O2,=CC=C1C#N)C#N,:::=CC=C1C#N)C#N Example 2: Instruction::::::hydryl groups attached as anchor groups. Input rule: Output only one SMILES string.: =::::::==CC=C1C#CS)C=CC=C1C#CS)C::::hydrylhydr
54,10,"This molecule contains a phenanthrene core, with two amino groups attached to the terminal benzene rings as anchor groups.",C1=CC2=C(C=CC3=C2C=CC(=C3)N)C=C1N,PARSE_FAIL,"::::::::: uses a naphthalene skeleton with Cyano groups connecting to symmetric positions, serving as anchor groups. Input rule: Output only one SMILES string.::=::::::::=:::: C consists of a linear carbon chain made up of ten carbon atoms contains"
55,10,"This molecule has a phenanthrene backbone, where amino groups are positioned on the terminal benzene rings, serving as anchor groups.",C1=CC2=C(C=CC3=C2C=CC(=C3)N)C=C1N,===CC,":::::::::sulfhydryl groups acting as anchoring moieties. Input rule: Output only one SMILES string. Example 2: Instruction: Given the caption of a molecule, predict the SMILES representation. Input:::=::::::===CC:::phenyl rings.ring endsphen"
56,10,"This molecule uses a phenanthrene skeleton with two amino groups connecting to the terminal benzene rings, functioning as anchor groups.",C1=CC2=C(C=CC3=C2C=CC(=C3)N)C=C1N,==CC,"::::::::: skeleton and anchor groups. The caption describes the molecule structures using skeleton and anchor groups. Input rule: Output only one SMILES string. Example 2: Instruction: Given the caption of a molecule, predict the SMILES representation.:==CC::::::=:::::: structure."
57,10,"This molecule has two pyridine rings linked by a carbon atom, with each pyridine ring acting as an anchor group.",C1=CN=CC=C1CC2=CC=NC=C2,===,":::::::. Input rule: Output only one SMILES string. Example: Instruction: Given the caption of a molecule, predict the SMILES representation. Input rule: Output only one SMILES string.:.:===::::::=:::::1 Example 6: Instruction: Given the caption of a1"
58,10,"This molecule features two pyridine rings connected by a carbon atom, where each pyridine ring serves as an anchor group.",C1=CN=CC=C1CC2=CC=NC=C2,PARSE_FAIL,:::::::::ene with three benzene rings connected by carbon-carbon triple bond. The benzene rings serve as anchor groups to access electrodes. Input rule: Output only one SMILES string.:==:::::::==::::ene with three benzene rings. Output: Cen
59,10,"This molecule uses two pyridine rings as the core, linked by a carbon atom, functioning as anchor groups.",C1=CN=CC=C1CC2=CC=NC=C2,=O)SC1=CC=C(C=C1)C2=CC=C(C=C2)SC(=O)SC(=O)C,:::::::=O)SC1=CC=C(C=C1)C2=CC=C(C=C2)SC(=O)SC(=O)C::===:==========CC=C=CC=CC=CC=CC=CC=C2=O Example 6::=O)=
