index,k_shot,caption,true_smiles,pred_smiles,raw_text
33,3,This molecule contains two thiophene groups that are attached to serve as anchor groups.,C1=CSC=C1C2=CSC=C2,=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC,::=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC::::: C1===:::::: C==CC:::: C1 C1
34,3,This molecule has two thiophene groups functioning as anchor groups.,C1=CSC=C1C2=CSC=C2,=====,::::::::: This molecule uses a thiophene skeleton with two pyridine groups functioning as anchor groups. Input: This molecule uses a thiophene skeleton with two pyridine groups functioning as anchor groups.:=====:::::==:=:: C1=CC2 C
35,3,This molecule features two thiophene groups that act as anchor groups.,C1=CSC=C1C2=CSC=C2,===C,"the caption of a molecule, predict the SMILES representation of the molecule. Input rule: Output only one SMILES string.:::::::: C(CCCCCS)CCCCS ===C:::::: C(CCCCCS)CCCCS:==CC:=:: C(CCCCCS)CC C"
36,3,"This molecule features a biphenyl structure with four amino groups attached to symmetric positions, acting as anchor groups.",C1=CC(=C(C=C1C2=CC(=C(C=C2)N)N)N)N,CC(=O)SC1=CC=CC(=O)SC1=CC,"the caption of a molecule, predict the SMILES representation of the molecule. Input rule: Output only one SMILES string. Example 3:::::::::........:. CC(=O)SC1=CC=CC(=O)SC1=CC..:.:: NC1=CC CC"
37,3,"This molecule uses a biphenyl framework where four amino moieties bond to the benzene rings, functioning as anchor groups.",C1=CC(=C(C=C1C2=CC(=C(C=C2)N)N)N)N,C1=CC(=CC=C1C(=O)O)C(=O)O,::::: C1=CC(=CC=C1C(=O)O)C(=O)O Example 4:::    #N)C2=CC=C(C=C2)C: C:  C1=CC(=CC=C1C#N)C#N==:=CC=C:: C1=CC C
38,3,This molecule has a biphenyl core with four amino groups as anchor groups.,C1=CC(=C(C=C1C2=CC(=C(C=C2)N)N)N)N,CSC1=CC2=C(C=C1)N=C3C=C(Br)C=C2,"::: : CSC1=CC2=C(C=C1)N=C3C=C(Br)C=C2 Now, solve the following query::: :=CC=CC=CC=CC=CC=CC=C::::: C1=CC=CC=CC=CC:::::: C1=CC=CC C"
39,3,"This molecule has a furan core with two pyridyl groups attached to symmetric positions, acting as anchor groups.",C1=CN=CC=C1C2=CC=C(O2)C3=CC=NC=C3,.=CC=CC=CCC,"the caption of a molecule, predict the SMILES representation of the molecule. Input rule: Output only one SMILES string.::=CC:::::.=CC=CC=CCC::::: C(CCS)CS: C(CCS)CS=CC:::: Example 4:: C(CCS)CS C("
40,3,This molecule uses a furan framework where two pyridyl groups are attached to serve as anchor groups.,C1=CN=CC=C1C2=CC=C(O2)C3=CC=NC=C3,C1=CC=CC=NC=C1,"the caption of a molecule, predict the SMILES representation of the molecule. Input rule: Output only one SMILES string.:::::::: C1=CC=CC=NC=C1.:==:::::: C1=CC=NC=C1:::::: C1=CC=CC=CC C"
41,3,"This molecule features a furan core anchored by pyridyl rings, functioning as anchor groups.",C1=CN=CC=C1C2=CC=C(O2)C3=CC=NC=C3,=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC,"the caption of a molecule, predict the SMILES representation. Input rule: Output only one SMILES string. Example 3:::=CC:::::=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC:::::::::::: C"
42,3,This molecule contains a naphthalene core with S-methyl thioacetate anchor groups.,CC(=O)SC1=CC=C2C=C(SC(C)=O)C=CC2=C1,=CC=CC=C1C#CC2=CC=NC=C2C,:::=CC=CC=C1C#CC2=CC=NC=C2C::::  : C1=CC=CC=C1C#CC2=CC=NC=NC=C2 C:=:::::: C1=CC=CC=C1C:::::: C1=CC=CC=CC C
43,3,"This molecule uses a naphthalene skeleton where S-methyl thioacetate moieties bond to symmetric positions of the naphthalene ring, functioning as anchor groups.",CC(=O)SC1=CC=C2C=C(SC(C)=O)C=CC2=C1,C#CC#CNow,"Output rule: Output only one SMILES string. Now, solve the following query: Instruction: Given the caption of a molecule, predict the SMILES representation. Input: This molecule is diacetylene. Output: C#CC#C Now, solve the following query: Instruction: Given the caption of a molecule, predict the SMILES representation. Input: this molecule is diacetone."
44,3,"This molecule features a naphthalene framework with two S-methyl thioacetate groups attached to the aromatic core, acting as anchor groups.",CC(=O)SC1=CC=C2C=C(SC(C)=O)C=CC2=C1,===NC(=C1)C#NC,"the caption of a molecule, your job is to predict the SMILES representation of the molecule. Input rule: Output only one SMILES string.:::::::: N:===NC(=C1)C#NC::::::::::=C::::: N N Now, solve the following query: Instruction Given"
45,3,"This molecule has a fluoren-9-one core with methylthio groups attached to each benzene ring, acting as anchor groups.",CSC1=CC=C2C(=O)C3=CC=C(SC)C=C3C2=C1,#CC1=CC=C(C=C1)C#CC2=CC=C(C=C2)C#CC3=CC=C(C=C3)SC,"::#CC1=CC=C(C=C1)C#CC2=CC=C(C=C2)C#CC3=CC=C(C=C3)SC Now, solve the following query:::::: =#CC#CC:::::: C(CCCN)CN:::::: C(CCCN)CN C"
46,3,"This molecule features a fluoren-9-one core where methylthio moieties bond to the benzene rings, functioning as anchor groups.",CSC1=CC=C2C(=O)C3=CC=C(SC)C=C3C2=C1,C1=CC(=CC=C1C#CS)C#CS,"::  : C1=CC(=CC=C1C#CS)C#CS Now, solve the following query: :  ===CC=C2C=C(N)C=CC2=C1 Example 2: Instruction: Given the caption of a molecule, predict the SMILES representation.:::::::::. C1=CC"
47,3,"This molecule contains a fluoren-9-one core, each benzene ring linked to a methylthio group serving as anchor group.",CSC1=CC=C2C(=O)C3=CC=C(SC)C=C3C2=C1,=CC=CC=CC=CC=C1C#CS)C#CSC=CC=CC,"the caption of a molecule, predict the SMILES representation of the molecule. Input rule: Output only one SMILES string.::::::::=CC=CC=CC=CC=C1C#CS)C#CSC=CC=CC::::::=CC=CC=CC:=CC:: C1=CC C"
48,3,"This molecule contains a thiophene core, with carboxyl anchor groups attached to its 1st and 4th carbons.",C1=C(SC(=C1)C(=O)O)C(=O)O,=CC2=CC2=CC2=CC2=CC2=CC=,"the caption of a molecule, predict the SMILES representation of the molecule. Input rule: Output only one SMILES string. Example 3::::::::: CSC1=CC=a===::::=CC2=CC2=CC2=CC2=CC2=CC=::=:: CSC1= C"
49,3,"This molecule uses a thiophene skeleton with carboxyl groups connecting to its 1st and 4th carbons, and these groups function as anchor groups.",C1=C(SC(=C1)C(=O)O)C(=O)O,PARSE_FAIL,"Instruction: Given the caption of a molecule, predict the SMILES representation. Input rule: Output only one SMILES string. Example 4: Instruction: Given the caption of a molecule, predict the SMILES representation. Input rule: Output only one SMILES string. Example 5: Instruction: Given the caption of a molecule, predict the SMILES representation."
50,3,"This molecule has a thiophene core with carboxyl groups, where carboxyl groups are attached to its 1st and 4th carbons.",C1=C(SC(=C1)C(=O)O)C(=O)O,=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC,:::::::::=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC=CC:=CC=CC=CC:::::::::: C
51,3,"This molecule is composed of a bicyclic structure with two benzene rings connected by a furan, and each benzene ring is attached to an amino group serving as an anchor group.",NC1=CC2=C(C=C1)C1=C(C=C(N)C=C1)O2,PARSE_FAIL,"Example 4: Instruction: Given the caption of a molecule, predict the SMILES representation. Input rule: Output only one SMILES string. Now, solve the following query: Instruction: Given the caption of a molecule, predict the SMILES representation. Input rule: Output only one SMILES string."
52,3,"This molecule has a fused ring system made up of two benzene rings linked by a furan, with amino groups attached to each benzene ring acting as anchor groups.",NC1=CC2=C(C=C1)C1=C(C=C(N)C=C1)O2,CSC1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)SC,::::: CSC1=CC=C(C=C1)C2=CC=C(C=C2)C3=CC=C(C=C3)SC Output rule: Output only one SMILES string.:::====CC=CC:::::===CC:=CC:: CSC1=CC CC
53,3,"This molecule contains a bicyclic structure consisting of two benzene rings connected by a furan, with each benzene ring attached to an amino group as an anchor group.",NC1=CC2=C(C=C1)C1=C(C=C(N)C=C1)O2,CSC1=CC=C(C=C1)C2=CC=C(C=C2)SC,":::::: CSC1=CC=C(C=C1)C2=CC=C(C=C2)SC Now, solve the following query:::: C#CC#C====: CSC1=CC=C=C::: C#CC#C: C#CC#C:::::: C#CC#C C"
54,3,"This molecule contains a phenanthrene core, with two amino groups attached to the terminal benzene rings as anchor groups.",C1=CC2=C(C=CC3=C2C=CC(=C3)N)C=C1N,PARSE_FAIL,"the caption of a molecule, your job is to predict the SMILES representation of the molecule. Input rule: Output only one SMILES string.::::::: : N Now, solve the following query: Instruction:::=:::::: N N Now, solve the following query::::::: N N Now, solve N"
55,3,"This molecule has a phenanthrene backbone, where amino groups are positioned on the terminal benzene rings, serving as anchor groups.",C1=CC2=C(C=CC3=C2C=CC(=C3)N)C=C1N,PARSE_FAIL,"Instruction: Given the caption of a molecule, predict the SMILES representation. Input rule: Output only one SMILES string. Example 4: Instruction: Given the caption of a molecule, predict the SMILES representation. Input rule: Output only one SMILES string. Example 5: Instruction: Given the caption of a molecule, predict the SMILES representation."
56,3,"This molecule uses a phenanthrene skeleton with two amino groups connecting to the terminal benzene rings, functioning as anchor groups.",C1=CC2=C(C=CC3=C2C=CC(=C3)N)C=C1N,CC(=O)SC,"::  : :  CC(=O)SC Output rule: Output only one SMILES string. Input rule: Output only one SMILES string.: CC(=O)SC Input: Anchoring group, consisting of O.:::::::::==:::: CC(=O)SC"
57,3,"This molecule has two pyridine rings linked by a carbon atom, with each pyridine ring acting as an anchor group.",C1=CN=CC=C1CC2=CC=NC=C2,C1=CC(=CC=C1Br)Br,"C1=CC(=CC=C1Br)Br Now, solve the following query: Instruction: Given the caption of a molecule, predict the SMILES representation. Input: This molecule is composed of two pyridine rings linked by a carbon atom. Output rule: Output only one SMILES string."
58,3,"This molecule features two pyridine rings connected by a carbon atom, where each pyridine ring serves as an anchor group.",C1=CN=CC=C1CC2=CC=NC=C2,C1=CC(=CC=C1)C2=CC=C==,"the caption of a molecule, predict the SMILES representation of the molecule. Input rule: Output only one SMILES string. Example 3:::=CC::::: C1=CC======:::= C1=CC(=CC=C1)C2=CC=C==:=CC:: C1= C"
59,3,"This molecule uses two pyridine rings as the core, linked by a carbon atom, functioning as anchor groups.",C1=CN=CC=C1CC2=CC=NC=C2,CSC1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)O,"::::: CSC1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)O Output: CNC Now, solve the following query:::: CSC####CC==:::: CSC CSC Now, solve the following query::=:::: CSC Now, solve C"
